0,1,2,3,4,5,6,7
0.0,0.0,1.0608241629749729e-29,9.554671662880071e-30,0.0,0.9999500029998201,0.9999300041997481,1.0
0.0,0.0,7.067553164902907e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.7268686755650683e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,6.171907490651472e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,1.0597043449140988e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.7206072814422885e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.0457900579869496e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,7.388631608291889e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.8445811519446978e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.5,5.728032496569757e-30,9.554671662880071e-30,0.0,0.0,0.9999300041997481,0.0
0.0,0.5,2.2786055015189865e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,5.1468968194365434e-30,9.554671662880071e-30,0.0,0.9999900005999641,0.9999300041997481,1.0
0.0,0.0,2.0744851518415993e-30,9.554671662880071e-30,0.0,0.0,0.9999300041997481,0.0
0.0,0.0,1.058281255555382e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.944206157197198e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.4886082151300734e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,9.554671662880071e-30,9.817583519021581e-30,1.0,0.9999300041997481,0.999970001799892,1.0
0.0,0.0,6.0040700211061826e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.426308265472394e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.5,3.968310395064835e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.050946966496081e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.8625071191388377e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.5,5.115593907219001e-30,9.554671662880071e-30,0.0,0.999960002399856,0.9999300041997481,1.0
0.0,0.0,5.6605326456513436e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.8410490968467565e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.0,5.577807823678688e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.847267728655907e-31,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.8182755960262466e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.5,5.19798200479338e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.74075415480787e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.124976285554014e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,8.705393449669097e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,8.705393449669097e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.943712350911466e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.0,4.1013867062098255e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,4.1013867062098255e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.15200957341001e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,6.2209536059566466e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,6.267282741724317e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,9.554671662880071e-30,6.060692337822715e-30,1.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.492385481243543e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.936953425226678e-30,9.554671662880071e-30,0.0,0.9999500029998201,0.9999300041997481,1.0
0.0,0.5,0.12575208757016,0.12575208748599045,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.081899441169147e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,8.96406353319858e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,8.330611887015558e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,9.17919602111152e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,4.708935986943461e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.5,2.081899441169147e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.089207454997722e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.5880509408543154e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,9.554671662880071e-30,5.089207454997722e-30,1.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,8.908242668438061e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.023454269458069e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,0.12575208757016,0.12575208748599045,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,8.969236874506495e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.081899441169147e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,1.3400620966894299e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.7384507746594996e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.7115524896897856e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.0536263272583027e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.4365849541518868e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,5.865288198666019e-30,9.554671662880071e-30,0.0,0.9999400035997841,0.9999300041997481,1.0
0.0,0.5,9.329117142470588e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.0425314792330973e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.065261170624173e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,5.353567991670461e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.2786055015189865e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.0106635252230097e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.0876215847969197e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.1022947434595356e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.068888456373051e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.0536263272583027e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.42405028487011e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.6424761121817194e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,6.0153335542124834e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,9.836080732314127e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.5393062360361395e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.6999754349179e-30,9.554671662880071e-30,0.0,0.0,0.9999300041997481,0.0
0.0,0.0,9.554671662880071e-30,2.050147025084949e-30,1.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,9.092882466709169e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.0,4.0865711785442696e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,9.554671662880071e-30,7.168189374798943e-30,1.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,9.434362746079682e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.845130251697691e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.251700327056624e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.059151303985382e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,0.14153069559511428,0.12575208748599045,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,8.96406353319858e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.476919044927424e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.062871421061441e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,0.12575208748599045,0.12575208748599045,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.357818791219023e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,2.081899441169147e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.947472798353454e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.937338723760723e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.125960942283977e-30,9.554671662880071e-30,0.0,0.9999400035997841,0.9999300041997481,1.0
0.0,0.5,5.118698742064421e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.0,9.56644340713553e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.786784799382262e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,7.168189374798943e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.208953635756388e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.535130951262395e-31,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,8.5480568683841e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,5.955524454851663e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.985364484997391e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,3.069330117606737e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.0,1.3676982247609045e-30,9.554671662880071e-30,0.0,0.999970001799892,0.9999300041997481,1.0
0.0,0.0,5.438325155710137e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,5.1468968194365434e-30,9.554671662880071e-30,0.0,0.9999900005999641,0.9999300041997481,1.0
0.0,0.0,1.0047740078475502e-29,9.554671662880071e-30,0.0,0.999960002399856,0.9999300041997481,1.0
0.0,0.0,2.1813496131997645e-30,9.554671662880071e-30,0.0,0.9999400035997841,0.9999300041997481,1.0
0.0,0.0,9.573653438869608e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.342493317199132e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.790202334324575e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,3.968310395064835e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,4.132741269602955e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,2.4430225239762497e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.5,5.595342373516805e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,9.204739743003528e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,1.1041766249101019e-29,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
0.0,0.0,5.2704100867251225e-30,9.554671662880071e-30,0.0,0.9999300041997481,0.9999300041997481,0.99999
