,0,1,2
158,3.06961871149e-30,0.999910008099,0.0
159,9.08089891214e-30,0.999910008099,0.0
160,1.08019401302e-29,0.999910008099,0.0
161,3.89803733746e-30,0.999910008099,0.0
162,2.97876018472e-30,0.999910008099,0.0
163,2.0644492897e-30,0.999910008099,0.0
164,7.07492961966e-30,0.999910008099,0.0
165,8.95688990234e-30,0.999910008099,0.0
166,5.29223637244e-30,0.999910008099,0.0
167,3.0106448459e-30,0.999910008099,0.0
168,1.80256543473e-30,0.999910008099,0.0
169,1.08879294702e-31,0.99995700387,1.0
170,2.99927807252e-30,0.999910008099,0.0
171,5.92937858129e-30,0.999910008099,0.0
172,4.53661243263e-30,0.999910008099,1.0
173,6.06268484703e-30,0.999910008099,0.0
174,2.92603001303e-30,0.99995700387,1.0
175,9.32886863567e-30,0.999910008099,0.0
176,5.64165951656e-30,0.99995700387,1.0
177,5.27720266416e-30,0.999910008099,0.0
178,8.48930433161e-30,0.999910008099,0.0
179,2.71708171951e-30,0.999910008099,0.0
180,5.41841197952e-30,0.999910008099,0.0
181,5.14629817069e-30,1.0,1.0
182,4.63158178462e-30,0.999910008099,0.0
183,1.01091890265e-29,0.999910008099,0.0
184,1.08071992711e-29,0.999910008099,0.0
185,3.48662313998e-30,0.999910008099,0.0
186,1.03870291721e-29,0.999910008099,0.0
187,3.98973448269e-30,0.999910008099,0.0
188,1.22775998414e-30,0.999910008099,0.0
189,4.29149218795e-30,0.999910008099,0.0
190,6.23135877119e-30,0.999910008099,0.0
191,8.50013533453e-30,0.999910008099,0.0
192,4.73504074471e-30,0.0,0.0
193,6.08176271555e-30,0.99995700387,1.0
194,8.57275295289e-30,0.999910008099,0.0
195,5.52091501892e-30,0.999910008099,0.0
196,5.75767117261e-30,0.999910008099,0.0
197,6.08777477582e-30,0.999910008099,0.0
198,1.87571656513e-30,0.0,0.0
199,5.66174129439e-30,0.999910008099,0.0
200,2.05561984152e-30,0.999910008099,0.0
201,3.00815781209e-30,0.999910008099,0.0
202,1.10770726462e-29,0.999910008099,0.0
203,9.86922743158e-30,0.999910008099,0.0
204,5.75828991072e-30,0.999910008099,0.0
205,5.21277212515e-30,0.999910008099,0.0
206,4.40478838684e-30,0.999910008099,0.0
207,1.94327571159e-30,0.99995700387,1.0
208,2.95475728364e-30,0.999910008099,0.0
209,5.57365602456e-30,0.999910008099,0.0
210,5.57623132622e-30,0.999910008099,0.0
211,1.0874623843e-29,0.999910008099,0.0
212,2.17969728993e-30,0.99995700387,1.0
213,5.35356797689e-30,0.999910008099,0.0
214,5.67167440105e-30,0.999910008099,0.0
215,3.38843073452e-30,0.999910008099,0.0
216,1.83025444074e-30,0.999910008099,0.0
217,5.74586315755e-30,0.999910008099,0.0
218,8.73480802411e-30,0.999910008099,0.0
219,4.22745489611e-30,0.999910008099,0.0
220,1.08106239394e-29,0.999910008099,0.0
221,5.25119188238e-30,0.999910008099,0.0
222,2.91061777579e-30,0.999910008099,0.0
223,1.16002178934e-31,0.999910008099,0.0
224,5.859326483e-30,0.999910008099,0.0
225,5.80846335956e-30,0.999910008099,0.0
226,5.88738792257e-30,0.999910008099,0.0
227,2.91127132442e-30,0.999910008099,0.0
228,8.65451275543e-30,0.0,0.0
229,3.85307529802e-30,0.999910008099,0.0
230,5.87929313129e-30,0.999910008099,0.0
231,9.10584892781e-30,0.999910008099,0.0
232,1.07417797656e-29,0.999910008099,0.0
233,2.5526818274e-31,0.999910008099,0.0
234,6.29848864208e-30,0.999910008099,0.0
235,5.55168765894e-30,0.999910008099,0.0
236,5.47139822847e-30,0.999910008099,0.0
237,9.45803696619e-30,0.999910008099,0.0
238,5.26571176301e-30,0.999910008099,0.0
239,1.05900144434e-29,0.999910008099,0.0
240,5.91850191321e-30,0.999910008099,0.0
241,1.05900143458e-29,0.999910008099,0.0
242,5.81888895411e-30,0.999910008099,0.0
243,8.68066698577e-30,0.999910008099,0.0
244,8.58668550352e-30,0.999910008099,0.0
245,8.08818035016e-32,0.999910008099,0.0
246,5.98022181638e-30,0.999910008099,0.0
247,3.77070497225e-30,0.999910008099,0.0
248,5.12114259085e-30,0.999929006389,1.0
249,2.91850753499e-30,0.999910008099,0.0
250,4.21031533158e-30,0.999910008099,0.0
251,2.30388124506e-30,0.999910008099,0.0
252,5.65876945253e-30,0.999910008099,0.0
253,1.34451437895e-30,0.999910008099,0.0
254,5.74770569418e-30,0.999910008099,0.0
255,1.83099471415e-30,0.999910008099,0.0
256,1.18871897025e-30,0.999910008099,0.0
257,1.05629397887e-29,0.999910008099,0.0
258,5.26700301579e-30,0.0,0.0
259,2.50443531947e-31,0.999910008099,0.0
260,9.75783647911e-30,0.999910008099,0.0
261,2.45886623018e-30,0.999910008099,0.0
262,8.97492317143e-30,0.999910008099,0.0
263,5.84123778193e-30,0.99995700387,1.0
264,5.15736440181e-30,0.99994300513,1.0
265,5.4599655173e-30,0.999910008099,0.0
266,6.17855717822e-30,0.999910008099,0.0
267,8.23254429218e-30,0.99995700387,1.0
268,4.28443005068e-30,0.999910008099,0.0
269,9.34845720729e-30,0.999910008099,0.0
270,9.52200218051e-30,0.999910008099,0.0
271,2.25591670354e-30,0.99995700387,1.0
272,7.20797887107e-31,0.999910008099,0.0
273,8.62629479563e-30,0.999910008099,0.0
274,5.15309706226e-30,1.0,1.0
275,2.47026997791e-30,0.99995700387,1.0
276,3.38040754189e-30,0.999910008099,0.0
277,6.03141428885e-30,0.999910008099,0.0
278,5.80759885788e-30,0.999910008099,0.0
279,5.87032978262e-30,0.999910008099,0.0
280,2.07003534084e-30,0.999910008099,0.0
281,9.54936271248e-30,0.999910008099,0.0
282,1.36256569773e-30,0.999910008099,0.0
283,1.8302209634e-30,0.999910008099,0.0
284,7.88542072059e-30,0.999910008099,0.0
285,9.21382830727e-30,0.999910008099,0.0
286,6.21449967732e-30,0.999910008099,0.0
287,2.98563523317e-30,0.999910008099,0.0
288,3.09472552232e-30,0.999910008099,0.0
289,4.63619386539e-30,0.999910008099,0.0
290,5.15035110746e-30,0.99995700387,1.0
291,3.87663205627e-30,0.999910008099,0.0
292,4.16495905471e-30,0.999910008099,0.0
293,9.50916284758e-30,0.999910008099,0.0
294,4.16054268557e-30,0.999910008099,0.0
295,5.96809570302e-30,0.999910008099,0.0
296,5.81433187077e-30,0.999910008099,0.0
297,4.77241934632e-30,0.999910008099,0.0
298,5.74692950468e-30,0.999910008099,0.0
299,1.0,0.999910008099,0.0
300,1.0,0.999910008099,0.0
301,8.83181280134e-30,0.999910008099,0.0
302,7.33355360054e-31,0.999910008099,0.0
303,1.57913291654e-30,0.999910008099,0.0
304,2.95580094895e-30,0.999910008099,0.0
305,6.09558137818e-30,0.999910008099,0.0
306,5.72023749377e-30,0.999910008099,0.0
307,3.02245369162e-30,0.999910008099,0.0
308,5.79684206971e-30,0.999910008099,0.0
309,9.05518869627e-30,0.0,0.0
310,0.125752087513,0.999910008099,0.0
311,6.12163548097e-30,0.999910008099,0.0
312,5.74259369991e-30,0.999910008099,0.0
313,5.55388208159e-30,0.999910008099,0.0
314,5.74468450982e-30,0.999910008099,0.0
315,1.0,0.999910008099,0.0
316,8.68771461471e-30,0.999910008099,0.0
317,0.12575208757,0.999910008099,0.0
318,5.1532846477e-30,0.999910008099,0.0
319,1.09338571055e-29,0.999910008099,0.0
320,0.12575208757,0.999910008099,0.0
321,0.125752087486,0.999910008099,0.0
322,1.08435145643e-29,0.999910008099,0.0
323,3.04051474173e-30,0.999910008099,0.0
324,6.1655943442e-30,0.999910008099,0.0
325,9.59931353479e-30,0.999910008099,0.0
326,5.35356800645e-30,0.999910008099,0.0
327,3.75020344327e-30,0.999910008099,0.0
328,5.8193126043e-30,0.999910008099,0.0
329,5.44482989009e-30,0.999910008099,0.0
330,1.07144910008e-29,0.999910008099,0.0
331,1.09369156515e-29,0.999910008099,0.0
332,1.00994296562e-29,0.99995700387,1.0
333,5.66113003216e-30,0.999910008099,0.0
334,6.13959363075e-30,0.999910008099,0.0
335,1.10992582643e-29,0.999910008099,0.0
336,6.15963336755e-30,0.999910008099,0.0
337,2.13008843311e-30,0.999910008099,0.0
338,1.83178136218e-30,0.99995700387,1.0
339,5.23461302857e-30,0.999910008099,0.0
340,9.62346559257e-30,0.999910008099,0.0
341,8.8762874314e-30,0.999910008099,0.0
342,7.17522821834e-31,0.999910008099,0.0
343,9.33730849038e-30,0.999914007739,1.0
344,4.7132173175e-30,0.999910008099,0.0
345,1.1461966352e-30,0.999910008099,0.0
346,5.5573412678e-30,0.999910008099,0.0
347,2.04215849813e-30,0.999910008099,0.0
348,8.34092850358e-32,0.999910008099,0.0
349,7.79567442191e-30,0.999910008099,0.0
350,1.11072313488e-29,0.999910008099,0.0
351,2.45814473659e-30,0.999910008099,0.0
352,1.35066560445e-30,0.999910008099,0.0
353,6.13955229917e-30,0.999910008099,0.0
354,5.45108555603e-30,0.999910008099,0.0
355,2.94840800235e-30,0.999910008099,0.0
356,8.11728644828e-30,0.999910008099,0.0
357,1.10005745031e-29,0.999910008099,0.0
358,5.26700301579e-30,0.99995700387,1.0
359,2.50443531947e-31,0.999910008099,0.0
360,9.75783647911e-30,0.999910008099,0.0
361,2.45886623018e-30,0.999910008099,0.0
362,8.97492317143e-30,0.999910008099,0.0
363,5.84123778193e-30,0.99995700387,1.0
364,5.15736440181e-30,0.99994300513,1.0
365,5.4599655173e-30,0.999910008099,0.0
366,6.17855717822e-30,0.999910008099,0.0
367,8.23254429218e-30,0.99995700387,1.0
368,4.28443005068e-30,0.999910008099,0.0
369,9.34845720729e-30,0.999910008099,0.0
370,9.52200218051e-30,0.999910008099,0.0
371,2.25591670354e-30,0.99995700387,1.0
372,7.20797887107e-31,0.999910008099,0.0
373,8.62629479563e-30,0.999910008099,0.0
374,5.15309706226e-30,1.0,1.0
375,2.47026997791e-30,0.99995700387,1.0
376,3.38040754189e-30,0.999910008099,0.0
377,6.03141428885e-30,0.999910008099,0.0
378,5.80759885788e-30,0.999910008099,0.0
379,5.87032978262e-30,0.999910008099,0.0
380,2.07003534084e-30,0.999910008099,0.0
381,9.54936271248e-30,0.999910008099,0.0
382,1.36256569773e-30,0.999910008099,0.0
383,1.8302209634e-30,0.999910008099,0.0
384,7.88542072059e-30,0.999910008099,0.0
385,9.21382830727e-30,0.999910008099,0.0
386,6.21449967732e-30,0.999910008099,0.0
387,2.98563523317e-30,0.999910008099,0.0
388,3.09472552232e-30,0.999910008099,0.0
389,4.63619386539e-30,0.999910008099,0.0
390,5.15035110746e-30,0.99995700387,1.0
391,3.87663205627e-30,0.999910008099,0.0
392,4.16495905471e-30,0.999910008099,0.0
393,9.50916284758e-30,0.999910008099,0.0
394,4.16054268557e-30,0.999910008099,0.0
395,5.96809570302e-30,0.999910008099,0.0
396,5.81433187077e-30,0.0,0.0
397,4.77241934632e-30,0.999910008099,0.0
398,5.74692950468e-30,0.999910008099,0.0
399,1.0,0.999910008099,0.0
400,1.0,0.999910008099,0.0
401,8.83181280134e-30,0.999910008099,0.0
402,7.33355360054e-31,0.999910008099,0.0
403,1.57913291654e-30,0.999910008099,0.0
404,2.95580094895e-30,0.999910008099,0.0
405,6.09558137818e-30,0.999910008099,0.0
406,5.72023749377e-30,0.999910008099,0.0
407,3.02245369162e-30,0.999910008099,0.0
408,5.79684206971e-30,0.999910008099,0.0
409,9.05518869627e-30,0.999910008099,0.0
410,0.125752087513,0.0,0.0
411,6.12163548097e-30,0.999910008099,0.0
412,5.74259369991e-30,0.999910008099,0.0
413,5.55388208159e-30,0.999910008099,0.0
414,5.74468450982e-30,0.999910008099,0.0
415,1.0,0.999910008099,0.0
416,8.68771461471e-30,0.999910008099,0.0
417,0.12575208757,0.999910008099,0.0
418,5.1532846477e-30,0.999910008099,0.0
419,1.09338571055e-29,0.999910008099,0.0
420,0.12575208757,0.999910008099,0.0
421,0.125752087486,0.999910008099,0.0
422,1.08435145643e-29,0.999910008099,0.0
423,3.04051474173e-30,0.999910008099,0.0
424,6.1655943442e-30,0.999910008099,0.0
425,9.59931353479e-30,0.999910008099,0.0
426,5.35356800645e-30,0.999910008099,0.0
427,3.75020344327e-30,0.999910008099,0.0
428,5.8193126043e-30,0.999910008099,0.0
429,5.44482989009e-30,0.999910008099,0.0
430,1.07144910008e-29,0.999910008099,0.0
431,1.09369156515e-29,0.999910008099,0.0
432,1.00994296562e-29,0.99995700387,1.0
433,5.66113003216e-30,0.999910008099,0.0
434,6.13959363075e-30,0.999910008099,0.0
435,1.10992582643e-29,0.999910008099,0.0
436,6.15963336755e-30,0.999910008099,0.0
437,2.13008843311e-30,0.999910008099,0.0
438,1.83178136218e-30,0.99995700387,1.0
439,5.23461302857e-30,0.999910008099,0.0
440,9.62346559257e-30,0.999910008099,0.0
441,8.8762874314e-30,0.999910008099,0.0
442,7.17522821834e-31,0.999910008099,0.0
443,9.33730849038e-30,0.999914007739,1.0
444,4.7132173175e-30,0.999910008099,0.0
445,1.1461966352e-30,0.999910008099,0.0
446,5.5573412678e-30,0.999910008099,0.0
447,2.04215849813e-30,0.999910008099,0.0
448,8.34092850358e-32,0.999910008099,0.0
449,7.79567442191e-30,0.999910008099,0.0
450,1.11072313488e-29,0.999910008099,0.0
451,2.45814473659e-30,0.999910008099,0.0
452,1.35066560445e-30,0.999910008099,0.0
453,6.13955229917e-30,0.999910008099,0.0
454,5.45108555603e-30,0.999910008099,0.0
455,2.94840800235e-30,0.999910008099,0.0
456,8.11728644828e-30,0.999910008099,0.0
457,1.10005745031e-29,0.999910008099,0.0
458,1.06082416297e-29,0.999929006389,1.0
459,9.7606580055e-30,0.99995700387,1.0
460,3.88452726052e-30,0.999910008099,0.0
461,2.44455572999e-30,0.999910008099,0.0
462,9.08172117177e-30,0.999910008099,0.0
463,9.07323370091e-30,0.999910008099,0.0
464,5.43953027788e-30,0.999910008099,0.0
465,2.04632502432e-30,0.999910008099,0.0
466,5.59375878152e-30,0.999910008099,0.0
467,6.22083702796e-30,0.999910008099,0.0
468,8.9492864727e-30,0.999910008099,0.0
469,1.09471616479e-29,0.999910008099,0.0
470,1.76657895543e-30,0.999910008099,0.0
471,9.211563294e-30,0.999910008099,0.0
472,5.88411628928e-30,0.999910008099,0.0
473,2.46102570632e-30,0.999910008099,0.0
474,6.08807684341e-30,0.999910008099,0.0
475,1.04703447974e-29,0.999910008099,0.0
476,2.9992638598e-30,0.999910008099,0.0
477,6.12618363406e-30,0.999910008099,0.0
478,1.0,0.999910008099,0.0
479,0.0,0.999910008099,0.0
480,3.23441088117e-30,0.999910008099,0.0
481,6.15104124341e-30,0.999910008099,0.0
482,4.26314595894e-30,0.999910008099,0.0
483,5.29646958727e-30,0.999914007739,1.0
484,4.70140953005e-30,0.999910008099,0.0
485,2.96146714174e-30,0.999910008099,0.0
486,2.43676265749e-30,0.999910008099,0.0
487,6.12659794903e-30,0.999910008099,0.0
488,4.05807647568e-30,0.999910008099,0.0
489,4.74096182939e-30,0.99995700387,1.0
490,1.79719717401e-30,0.999910008099,0.0
491,9.36879005483e-30,0.999910008099,0.0
492,1.10786645654e-29,0.999910008099,0.0
493,3.29087659488e-30,0.999910008099,0.0
494,1.0828580691e-29,0.999910008099,0.0
495,9.55467131702e-30,0.999910008099,0.0
496,9.59310984225e-30,0.999910008099,0.0
497,2.9855472491e-30,0.0,0.0
498,5.15191399228e-30,0.999914007739,1.0
499,1.00333567204e-29,0.99995700387,1.0
500,2.80462161761e-31,0.0,0.0
501,8.74083915981e-30,0.99995700387,1.0
502,4.10561370741e-30,0.999910008099,0.0
503,5.12441261309e-30,0.99995700387,1.0
504,6.15846869015e-30,0.999910008099,0.0
505,4.41945231906e-30,0.999910008099,0.0
506,5.63599903192e-30,0.999914007739,1.0
507,4.62417073809e-30,0.999910008099,0.0
508,2.94560030144e-30,0.999910008099,0.0
509,4.71613259818e-30,0.999910008099,0.0
510,1.04246764792e-29,0.999910008099,0.0
511,3.9586101961e-30,0.999910008099,0.0
512,9.34566094632e-30,0.999910008099,0.0
513,1.57827186753e-30,1.0,1.0
514,1.09878083798e-29,0.999910008099,0.0
515,8.98520295553e-30,0.999910008099,0.0
516,4.35830315059e-30,0.999910008099,0.0
517,3.08045183981e-30,0.999910008099,0.0
518,2.84728383916e-31,0.999910008099,0.0
519,2.56623182884e-31,0.99995700387,1.0
520,5.88457937622e-30,0.999910008099,0.0
521,2.79900830276e-31,0.999910008099,0.0
522,7.007267363e-31,0.999910008099,0.0
523,1.08261197739e-29,0.999910008099,0.0
524,5.53933868553e-30,0.999910008099,0.0
525,2.91962527908e-30,0.999910008099,0.0
526,6.36128784878e-30,0.0,0.0
527,2.94409554156e-30,0.99995700387,1.0
528,3.0881944879e-30,0.999910008099,0.0
529,5.46602486265e-30,0.99994300513,1.0
530,7.79586730164e-30,0.999910008099,0.0
531,6.80592648685e-30,0.99997100261,1.0
532,5.49914458789e-30,0.999914007739,1.0
533,1.84610256329e-30,0.99995700387,1.0
534,8.52458734336e-30,0.99995700387,1.0
535,4.73185090255e-30,0.999910008099,0.0
536,2.92986054201e-30,0.999910008099,0.0
537,4.70378696216e-30,0.999910008099,0.0
538,5.27052054273e-30,0.999910008099,0.0
539,5.02908881218e-30,0.999910008099,0.0
540,4.62890859019e-30,0.999910008099,0.0
541,4.22295707875e-30,0.999910008099,0.0
542,1.07653647808e-29,0.999910008099,0.0
543,4.61164075647e-30,0.999910008099,0.0
544,8.60605221719e-30,0.0,0.0
545,5.88086681459e-30,0.999910008099,0.0
546,5.48402234276e-30,0.999910008099,0.0
547,9.60385143924e-30,0.999910008099,0.0
548,2.09264160276e-30,0.999910008099,0.0
549,4.29078433066e-30,0.999910008099,0.0
550,2.89584880602e-30,0.999914007739,1.0
551,1.0531922464e-29,1.0,1.0
552,1.0597879617e-29,0.999910008099,0.0
553,4.14749047814e-30,0.999910008099,0.0
554,4.55296319711e-30,0.99995700387,1.0
555,5.15419421151e-30,1.0,1.0
556,7.79566717366e-30,0.999910008099,0.0
557,3.35464194431e-30,0.999910008099,0.0
558,5.92978356103e-30,0.999910008099,0.0
559,5.70216436521e-30,0.999910008099,0.0
560,4.74324157269e-30,0.0,0.0
561,3.98735267562e-30,0.999910008099,0.0
562,6.06069233782e-30,0.999910008099,0.0
563,1.83904275539e-30,0.999910008099,0.0
564,1.05764985371e-29,0.999910008099,0.0
565,3.04308261778e-30,0.999910008099,0.0
566,4.14523547407e-30,0.99995700387,1.0
567,3.74909650652e-30,0.999910008099,0.0
568,5.27099129769e-30,0.999910008099,0.0
569,4.45283988076e-30,0.999910008099,0.0
570,9.33210377348e-30,0.999914007739,1.0
571,4.53655938915e-30,0.999910008099,0.0
572,4.28098260298e-30,0.999910008099,0.0
573,1.79161750204e-30,0.999910008099,0.0
574,3.66180053925e-30,0.0,0.0
575,4.51524994035e-30,0.999910008099,0.0
576,6.20395349045e-30,0.99995700387,1.0
577,9.42076845109e-30,0.999910008099,0.0
578,2.84728942611e-31,0.999910008099,0.0
579,4.73858653451e-30,0.999910008099,0.0
580,4.56549487551e-30,0.999910008099,0.0
581,5.69850888207e-30,0.999910008099,0.0
582,1.85871772959e-30,0.999910008099,0.0
583,2.28506061258e-30,0.999910008099,0.0
584,8.83076743334e-30,0.999910008099,0.0
585,8.94852511078e-30,0.999910008099,0.0
586,4.18718111205e-30,0.999910008099,0.0
587,8.77251145199e-30,0.999910008099,0.0
588,2.10457586509e-30,0.99995700387,1.0
589,1.05206362698e-29,0.999910008099,0.0
590,8.74807343121e-30,0.99995700387,1.0
591,9.0323815644e-30,0.999910008099,0.0
592,5.89345826445e-30,0.999910008099,0.0
593,4.73178649304e-30,0.999910008099,0.0
594,8.7815595508e-30,0.999910008099,0.0
595,9.69658558683e-30,0.999910008099,0.0
596,2.12781320961e-30,0.999910008099,0.0
597,4.40648306152e-30,0.99995700387,1.0
598,5.67195718629e-30,0.999910008099,0.0
599,5.55639731322e-30,0.999910008099,0.0
600,4.52820040328e-30,0.999910008099,0.0
601,5.82893011941e-30,0.999910008099,0.0
602,4.02110122799e-30,0.999910008099,0.0
603,3.66366289624e-30,0.999910008099,0.0
604,1.05850903124e-29,0.999910008099,0.0
605,8.96409736231e-30,0.999910008099,0.0
606,1.08837599555e-29,0.999910008099,0.0
607,2.9217308338e-30,0.999910008099,0.0
608,3.9702339779e-30,0.999910008099,0.0
609,2.29984141841e-30,0.999910008099,0.0
610,1.15566660171e-31,0.999910008099,0.0
611,1.1026319967e-29,0.999910008099,0.0
612,1.08206607386e-29,0.999910008099,0.0
613,4.64813764622e-30,0.99995700387,1.0
614,4.5335508035e-30,0.999910008099,0.0
