src-ip,risk-factor,Categories
4.41771743018e-30,0.999910008099,0.0
0.125752087486,0.999910008099,0.0
5.2265698057e-30,0.999910008099,0.0
2.9112652645e-30,0.999910008099,0.0
9.3867599165e-30,0.999910008099,0.0
1.94268687991e-30,0.99995700387,1.0
9.34776100573e-30,0.999910008099,0.0
3.98933637873e-30,0.999910008099,0.0
8.36948022877e-30,0.999910008099,0.0
3.61627993224e-30,0.999910008099,0.0
4.52605790672e-30,0.999910008099,0.0
1.34571490741e-30,0.999910008099,0.0
8.6206528898e-30,0.999910008099,0.0
7.07468214157e-30,0.999910008099,0.0
5.93147225857e-30,0.99995700387,1.0
4.03707295213e-30,0.0,0.0
2.572540488e-30,0.0,0.0
1.06082416297e-29,0.999929006389,1.0
3.91824911379e-30,0.999910008099,0.0
0.12575208757,0.999910008099,0.0
3.5067527202e-30,0.999910008099,0.0
3.97057277745e-30,0.999910008099,0.0
3.99620187617e-30,0.999910008099,0.0
8.91222514168e-30,0.999910008099,0.0
0.12575208757,0.999910008099,0.0
9.3784586299e-30,0.999910008099,0.0
5.25126967987e-30,0.999910008099,0.0
9.28539368776e-30,0.999910008099,0.0
1.09971672075e-29,0.999910008099,0.0
4.62709835143e-30,0.999910008099,0.0
3.9193945916e-30,0.999910008099,0.0
8.83953104423e-30,0.999910008099,0.0
3.93999341623e-30,0.999910008099,0.0
0.12575208757,0.999910008099,0.0
5.41819655986e-30,0.999910008099,0.0
1.0605309402e-29,0.999910008099,0.0
4.42088648831e-30,0.999910008099,0.0
3.4613348864e-30,0.999910008099,0.0
4.64243105892e-30,0.999910008099,0.0
9.35628947119e-30,0.999910008099,0.0
1.81439442598e-30,0.999910008099,0.0
8.99859705751e-30,0.999910008099,0.0
1.81428137455e-30,0.999910008099,0.0
2.57499107068e-30,0.999910008099,0.0
5.92000542564e-30,0.999910008099,0.0
2.98519938037e-30,0.999910008099,0.0
3.2858604744e-30,0.999910008099,0.0
8.3815773107e-30,0.999910008099,0.0
9.19026972514e-30,0.999929006389,1.0
8.89878703585e-30,0.0,0.0
1.8143613477e-30,0.999910008099,0.0
1.04470918745e-31,0.999910008099,0.0
1.81432611742e-30,0.999910008099,0.0
0.125752087513,0.999910008099,0.0
1.81437395233e-30,0.999910008099,0.0
2.23707685965e-30,0.999910008099,0.0
4.54140997343e-30,0.999910008099,0.0
6.88014444327e-30,0.999910008099,0.0
6.17806586685e-30,0.999910008099,0.0
5.31115480605e-30,0.999910008099,0.0
8.22741354173e-30,0.999910008099,0.0
5.9496820338e-30,0.999910008099,0.0
9.46097709252e-30,0.999910008099,0.0
4.64715566494e-30,0.999910008099,0.0
4.35171216439e-30,0.999910008099,0.0
4.50004712199e-30,0.999910008099,0.0
4.62665422759e-30,0.999910008099,0.0
8.76252069927e-30,0.999910008099,0.0
9.33541525442e-30,0.999910008099,0.0
0.12575208757,0.999910008099,0.0
4.28951273269e-30,0.999910008099,0.0
8.79283784645e-30,0.99995700387,1.0
4.04213115208e-30,0.999910008099,0.0
1.06082416297e-29,0.999929006389,1.0
1.0609886891e-29,0.999910008099,0.0
4.22686875444e-30,0.999910008099,0.0
1.05904110693e-29,0.999910008099,0.0
5.6629709873e-30,0.999910008099,0.0
3.39142453693e-30,0.999910008099,0.0
5.17728971261e-32,0.999910008099,0.0
3.88702255651e-30,0.999914007739,1.0
3.85306972585e-30,0.999910008099,0.0
1.77359175612e-30,0.999910008099,0.0
0.12575208757,0.999910008099,0.0
2.94849067439e-30,0.999910008099,0.0
4.72281672972e-30,0.99995700387,1.0
9.18464044758e-30,0.999910008099,0.0
8.9118874743e-30,0.999910008099,0.0
3.93002685884e-30,0.999910008099,0.0
8.84530142618e-30,0.999910008099,0.0
4.63001309411e-30,0.999910008099,0.0
1.54245357011e-30,0.999910008099,0.0
5.34736404491e-30,0.999910008099,0.0
8.98462461786e-30,0.999910008099,0.0
7.2407249892e-30,0.99995700387,1.0
4.54142337914e-30,0.999910008099,0.0
1.03836724044e-29,0.99995700387,1.0
4.61937667953e-30,0.999910008099,0.0
4.71729916155e-30,0.999910008099,0.0
3.94238048508e-30,0.999910008099,0.0
3.94099752951e-30,0.999910008099,0.0
4.28952564771e-30,0.999910008099,0.0
3.66840462078e-30,0.999910008099,0.0
3.49514959827e-30,0.999910008099,0.0
4.58418229331e-30,0.999910008099,0.0
9.43693435563e-30,0.999910008099,0.0
3.08202829293e-30,0.999910008099,0.0
1.06082416297e-29,0.999929006389,1.0
3.08202829293e-30,0.999910008099,0.0
8.49945430936e-30,0.999910008099,0.0
9.60141926688e-30,0.999910008099,0.0
2.89990534917e-30,0.999910008099,0.0
5.36136364185e-30,0.999910008099,0.0
8.79898664798e-30,0.999910008099,0.0
