action,protocol,src-ip,dst-ip,src-port,dst-port,path,src-ip-risk-factor,dst-ip-risk-factor,total-risk-factor
0,0,213.113.220.4,192.168.1.8,1024,42065,0,1.0,1.0,1.0
0,0,46.29.197.19,192.168.1.8,29422,42065,0,1.0,1.0,1.0
0,0,106.47.236.241,192.168.1.8,30073,42065,0,1.0,1.0,1.0
0,0,212.51.145.253,192.168.1.8,6881,42065,0,1.0,1.0,1.0
0,0,49.204.228.73,192.168.1.8,22224,42065,0,5.7,1.0,3.35
0,0,46.39.50.246,192.168.1.8,49850,42065,0,1.0,1.0,1.0
0,1,192.168.1.8,85.245.209.175,59050,30908,1,1.0,1.0,1.0
0,0,212.92.114.228,192.168.1.8,61815,42065,0,10.0,1.0,5.5
0,0,192.168.1.8,124.60.175.146,42065,51248,1,1.0,1.0,1.0
0,0,121.21.143.22,192.168.1.8,23046,42065,0,1.0,1.0,1.0
0,0,42.49.227.53,192.168.1.8,41474,42065,0,1.0,1.0,1.0
0,1,59.182.183.208,192.168.1.8,51923,42065,0,1.0,1.0,1.0
0,0,5.189.183.129,192.168.1.8,27895,42065,0,-999.0,1.0,-499.0
0,0,197.246.75.216,192.168.1.8,42010,42065,0,1.0,1.0,1.0
0,0,178.67.44.113,192.168.1.8,60357,42065,0,1.0,1.0,1.0
0,0,222.181.217.170,192.168.1.8,3082,42065,0,1.0,1.0,1.0
0,1,192.168.1.8,88.208.245.151,59059,51900,1,1.0,1.0,1.0
0,0,1.81.157.128,192.168.1.8,20416,42065,0,1.0,1.0,1.0
0,1,119.63.130.84,192.168.1.8,6515,42065,0,1.4,1.0,1.2
0,0,5.141.126.28,192.168.1.8,43763,42065,0,5.7,1.0,3.35
0,0,192.168.1.8,119.63.130.84,42065,35160,1,1.0,1.4,1.2
0,0,216.8.144.140,192.168.1.8,15849,42065,0,-999.0,1.0,-499.0
0,0,115.163.191.32,192.168.1.8,6881,42065,0,1.0,1.0,1.0
0,0,217.15.203.236,192.168.1.8,1921,42065,0,1.0,1.0,1.0
0,0,173.178.83.154,192.168.1.8,25140,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,119.63.130.85,42065,35160,1,1.0,1.4,1.2
0,1,192.168.1.8,43.241.130.43,59065,18361,1,1.0,5.7,3.35
0,1,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:9d38:90d7:24b1:1dd1:aa0a:2e50,59067,30908,1,1.0,1.0,1.0
0,1,192.168.1.8,90.193.14.106,59069,26612,1,1.0,1.0,1.0
0,0,43.243.82.54,192.168.1.8,53115,42065,0,5.7,1.0,3.35
0,1,192.168.1.8,59.182.183.208,59070,6881,1,1.0,1.0,1.0
0,0,195.112.116.14,192.168.1.8,22424,42065,0,1.0,1.0,1.0
0,0,117.14.4.249,192.168.1.8,17571,42065,0,1.0,1.0,1.0
0,0,81.161.124.187,192.168.1.8,54271,42065,0,1.0,1.0,1.0
0,0,139.206.2.224,192.168.1.8,22057,42065,0,1.0,1.0,1.0
0,0,37.193.248.53,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,2,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:9d38:6abd:10cc:2680:3a06:d0fc,-99999,-99999,1,1.0,1.0,1.0
0,0,87.12.255.201,192.168.1.8,1032,42065,0,1.0,1.0,1.0
0,0,106.85.149.28,192.168.1.8,52946,42065,0,1.0,1.0,1.0
0,0,86.146.250.144,192.168.1.8,54690,42065,0,1.0,1.0,1.0
0,0,217.128.41.169,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,178.187.255.9,192.168.1.8,26780,42065,0,1.0,1.0,1.0
0,0,188.18.249.145,192.168.1.8,1437,42065,0,1.0,1.0,1.0
0,0,89.200.254.188,192.168.1.8,51679,42065,0,1.0,1.0,1.0
0,1,212.252.142.105,192.168.1.8,13883,42065,0,1.0,1.0,1.0
0,1,103.38.12.30,192.168.1.8,38123,42065,0,4.3,1.0,2.65
0,1,180.247.106.114,192.168.1.8,61991,42065,0,1.0,1.0,1.0
0,1,112.201.127.63,192.168.1.8,56738,42065,0,1.0,1.0,1.0
0,1,110.23.166.98,192.168.1.8,65397,42065,0,1.0,1.0,1.0
0,1,196.192.183.14,192.168.1.8,57029,42065,0,1.0,1.0,1.0
0,1,118.148.74.1,192.168.1.8,54401,42065,0,1.0,1.0,1.0
0,1,192.168.1.8,88.208.245.151,59102,51900,1,1.0,1.0,1.0
0,1,165.255.89.162,192.168.1.8,63831,42065,0,5.7,1.0,3.35
0,1,103.232.154.39,192.168.1.8,48671,42065,0,1.0,1.0,1.0
0,0,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:4137:9e76:c15:3aae:9817:65d8,42065,54786,1,1.0,1.0,1.0
0,0,192.168.1.8,103.232.154.39,56664,48448,1,1.0,1.0,1.0
0,0,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:9d38:90d7:2099:852f:95cc:65e5,42065,39750,1,1.0,1.0,1.0
0,0,192.168.1.8,106.51.154.26,56664,31482,1,1.0,-999.0,-499.0
0,0,192.168.1.8,112.204.74.107,42065,1106,1,1.0,1.0,1.0
0,0,192.168.1.8,187.189.23.122,42065,1024,1,1.0,4.3,2.65
0,0,192.168.1.8,34.250.46.187,42065,8118,1,1.0,1.0,1.0
0,0,192.168.1.8,181.41.122.124,42065,27913,1,1.0,1.0,1.0
0,0,192.168.1.8,103.253.169.77,42065,27783,1,1.0,4.3,2.65
0,1,192.168.1.8,34.250.46.187,59115,8118,1,1.0,1.0,1.0
0,1,210.50.219.206,192.168.1.8,61233,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,185.17.184.245,42065,22719,1,1.0,1.0,1.0
0,0,192.168.1.8,173.239.215.31,42065,23695,1,1.0,1.0,1.0
0,0,103.217.166.101,192.168.1.8,15356,42065,0,5.7,1.0,3.35
0,2,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:4137:9e76:c15:3aae:9817:65d8,-99999,-99999,1,1.0,1.0,1.0
0,2,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:9d38:90d7:2099:852f:95cc:65e5,-99999,-99999,1,1.0,1.0,1.0
0,0,103.232.154.39,192.168.1.8,49063,56664,0,1.0,1.0,1.0
0,2,2001:0:4137:9e76:c15:3aae:9817:65d8,2001:0:4137:9e76:1420:22a7:ce0b:aff7,-99999,-99999,0,1.0,1.0,1.0
0,0,192.168.1.8,103.232.154.39,56664,48450,1,1.0,1.0,1.0
0,1,173.239.215.31,192.168.1.8,52287,42065,0,1.0,1.0,1.0
0,1,2001:0:4137:9e76:1420:22a7:ce0b:aff7,2001:0:4137:9e76:c15:3aae:9817:65d8,59108,54786,1,1.0,1.0,1.0
0,1,103.217.166.101,192.168.1.8,18218,42065,0,5.7,1.0,3.35
0,0,115.188.141.44,192.168.1.8,38798,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,54.164.193.47,42065,6892,1,1.0,1.0,1.0
0,0,192.168.1.8,79.130.24.225,42065,63709,1,1.0,1.0,1.0
0,0,31.210.214.223,192.168.1.8,25651,42065,0,10.0,1.0,5.5
0,0,113.14.231.88,192.168.1.8,31275,42065,0,1.0,1.0,1.0
0,0,185.3.39.70,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,94.198.131.10,192.168.1.8,39034,42065,0,1.0,1.0,1.0
0,0,217.118.64.118,192.168.1.8,12740,42065,0,1.0,1.0,1.0
0,0,82.10.178.199,192.168.1.8,23933,42065,0,-999.0,1.0,-499.0
0,0,183.31.101.134,192.168.1.8,29630,42065,0,1.0,1.0,1.0
0,0,122.158.213.18,192.168.1.8,5452,42065,0,1.0,1.0,1.0
0,0,218.56.78.142,192.168.1.8,9370,42065,0,1.0,1.0,1.0
0,1,110.54.237.113,192.168.1.8,5826,42065,0,4.3,1.0,2.65
0,1,85.242.59.111,192.168.1.8,56305,42065,0,1.0,1.0,1.0
0,0,112.201.13.102,192.168.1.8,45078,42065,0,1.0,1.0,1.0
0,1,59.182.183.208,192.168.1.8,52035,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,34.217.6.2,42065,8118,1,1.0,1.0,1.0
0,1,192.168.1.8,34.217.6.2,59137,8118,1,1.0,1.0,1.0
0,0,113.122.228.6,192.168.1.8,8999,42065,0,1.0,1.0,1.0
0,0,128.75.202.148,192.168.1.8,37019,42065,0,1.0,1.0,1.0
0,1,165.255.89.162,192.168.1.8,63968,42065,0,5.7,1.0,3.35
0,0,122.42.30.38,192.168.1.8,46386,42065,0,1.0,1.0,1.0
0,0,46.39.35.8,192.168.1.8,6144,42065,0,1.0,1.0,1.0
0,0,102.157.216.4,192.168.1.8,1057,42065,0,1.0,1.0,1.0
0,0,95.53.153.240,192.168.1.8,23565,42065,0,1.0,1.0,1.0
0,0,36.5.168.77,192.168.1.8,30729,42065,0,1.0,1.0,1.0
0,0,103.253.169.77,192.168.1.8,29234,42065,0,4.3,1.0,2.65
0,1,103.253.169.77,192.168.1.8,59136,42065,0,4.3,1.0,2.65
0,0,14.207.11.189,192.168.1.8,23654,42065,0,5.7,1.0,3.35
0,0,117.140.132.87,192.168.1.8,37732,42065,0,-999.0,1.0,-499.0
0,0,190.215.243.213,192.168.1.8,53636,42065,0,1.0,1.0,1.0
0,0,93.95.77.192,192.168.1.8,29006,42065,0,1.0,1.0,1.0
0,0,1.20.254.13,192.168.1.8,31125,42065,0,5.7,1.0,3.35
0,0,183.214.162.143,192.168.1.8,60412,42065,0,1.0,1.0,1.0
0,1,110.54.237.113,192.168.1.8,36106,42065,0,4.3,1.0,2.65
0,0,46.39.35.8,192.168.1.8,11067,42065,0,1.0,1.0,1.0
0,0,113.139.101.135,192.168.1.8,16063,42065,0,1.0,1.0,1.0
0,0,179.104.172.20,192.168.1.8,19863,42065,0,1.0,1.0,1.0
0,0,94.180.6.85,192.168.1.8,28319,42065,0,1.0,1.0,1.0
0,1,94.204.20.128,192.168.1.8,49696,42065,0,1.0,1.0,1.0
0,1,59.182.183.208,192.168.1.8,52083,42065,0,1.0,1.0,1.0
0,1,103.253.169.77,192.168.1.8,59350,42065,0,4.3,1.0,2.65
0,1,165.255.89.162,192.168.1.8,64080,42065,0,5.7,1.0,3.35
0,0,206.231.121.102,192.168.1.8,2084,42065,0,1.0,1.0,1.0
0,0,204.13.243.29,192.168.1.8,1032,42065,0,1.0,1.0,1.0
0,0,77.244.102.245,192.168.1.8,45382,42065,0,1.0,1.0,1.0
0,0,177.237.187.248,192.168.1.8,64091,42065,0,5.7,1.0,3.35
0,0,66.222.144.142,192.168.1.8,53818,42065,0,1.0,1.0,1.0
0,0,111.196.210.124,192.168.1.8,1024,42065,0,1.0,1.0,1.0
0,0,80.80.200.176,192.168.1.8,4759,42065,0,1.0,1.0,1.0
0,0,46.83.172.170,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,115.204.3.173,192.168.1.8,21280,42065,0,1.0,1.0,1.0
0,0,126.218.154.251,192.168.1.8,30290,42065,0,1.0,1.0,1.0
0,0,95.37.133.132,192.168.1.8,49669,42065,0,1.0,1.0,1.0
0,0,95.152.62.121,192.168.1.8,2566,42065,0,5.7,1.0,3.35
0,0,5.189.187.90,192.168.1.8,6900,42065,0,1.0,1.0,1.0
0,0,213.172.152.6,192.168.1.8,1024,42065,0,1.0,1.0,1.0
0,1,110.54.237.113,192.168.1.8,56402,42065,0,4.3,1.0,2.65
0,0,91.122.175.37,192.168.1.8,41374,42065,0,1.0,1.0,1.0
0,0,87.132.30.143,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,1,103.253.169.77,192.168.1.8,59729,42065,0,4.3,1.0,2.65
0,0,183.96.34.225,192.168.1.8,47830,42065,0,1.0,1.0,1.0
0,0,123.118.199.66,192.168.1.8,27985,42065,0,1.0,1.0,1.0
0,0,79.140.114.254,192.168.1.8,13162,42065,0,1.0,1.0,1.0
0,0,121.109.82.103,192.168.1.8,6881,42065,0,1.0,1.0,1.0
0,1,165.255.89.162,192.168.1.8,64219,42065,0,5.7,1.0,3.35
0,0,43.245.86.18,192.168.1.8,12070,42065,0,5.7,1.0,3.35
0,0,182.142.103.228,192.168.1.8,1411,42065,0,1.0,1.0,1.0
0,0,49.15.51.149,192.168.1.8,51004,42065,0,5.7,1.0,3.35
0,0,188.165.138.57,192.168.1.8,34735,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,213.230.102.14,42065,48043,1,1.0,2.9,1.95
0,0,173.239.215.31,192.168.1.8,25868,42065,0,1.0,1.0,1.0
0,0,112.98.170.179,192.168.1.8,5054,42065,0,1.0,1.0,1.0
0,0,211.201.67.193,192.168.1.8,1931,42065,0,1.0,1.0,1.0
0,1,173.239.215.31,192.168.1.8,54349,42065,0,1.0,1.0,1.0
0,1,59.182.183.208,192.168.1.8,52159,42065,0,1.0,1.0,1.0
0,0,5.136.115.59,192.168.1.8,51431,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,122.161.73.203,42065,63633,1,1.0,5.7,3.35
0,0,109.87.11.151,192.168.1.8,62633,42065,0,1.0,1.0,1.0
0,0,92.39.102.175,192.168.1.8,42494,42065,0,5.7,1.0,3.35
0,1,110.54.237.113,192.168.1.8,16307,42065,0,4.3,1.0,2.65
0,0,86.31.198.71,192.168.1.8,51413,42065,0,1.0,1.0,1.0
0,0,108.41.17.252,192.168.1.8,57274,42065,0,1.0,1.0,1.0
0,1,103.253.169.77,192.168.1.8,60008,42065,0,4.3,1.0,2.65
0,0,36.157.148.228,192.168.1.8,12015,42065,0,1.0,1.0,1.0
0,1,179.159.56.49,192.168.1.8,40533,42065,0,1.0,1.0,1.0
0,0,178.7.170.115,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,14.156.98.13,192.168.1.8,1264,42065,0,1.0,1.0,1.0
0,0,203.221.157.89,192.168.1.8,1025,42065,0,1.0,1.0,1.0
0,1,192.168.1.8,192.168.1.8,59158,42065,1,1.0,1.0,1.0
0,1,192.168.1.8,192.168.1.8,59158,42065,0,1.0,1.0,1.0
0,1,127.0.0.1,127.0.0.1,59159,42065,1,1.0,1.0,1.0
0,1,127.0.0.1,127.0.0.1,59159,42065,0,1.0,1.0,1.0
0,0,213.124.212.52,192.168.1.8,49941,42065,0,1.0,1.0,1.0
0,1,165.255.89.162,192.168.1.8,64328,42065,0,5.7,1.0,3.35
0,0,113.134.203.9,192.168.1.8,7296,42065,0,1.0,1.0,1.0
0,0,223.181.21.41,192.168.1.8,50988,42065,0,1.0,1.0,1.0
0,0,81.17.159.1,192.168.1.8,41059,42065,0,1.0,1.0,1.0
0,0,106.51.154.26,192.168.1.8,30443,42065,0,-999.0,1.0,-499.0
0,1,106.51.154.26,192.168.1.8,30999,42065,0,-999.0,1.0,-499.0
0,0,188.255.62.150,192.168.1.8,63458,42065,0,1.0,1.0,1.0
0,0,103.66.79.92,192.168.1.8,37465,42065,0,5.7,1.0,3.35
0,0,124.67.117.110,192.168.1.8,22179,42065,0,-999.0,1.0,-499.0
0,0,192.168.1.8,106.58.239.182,42065,15905,1,1.0,1.0,1.0
0,0,79.107.33.35,192.168.1.8,10292,42065,0,1.0,1.0,1.0
0,0,117.172.54.245,192.168.1.8,13316,42065,0,1.0,1.0,1.0
0,0,172.90.101.185,192.168.1.8,53394,42065,0,1.0,1.0,1.0
0,1,173.239.215.31,192.168.1.8,65497,42065,0,1.0,1.0,1.0
0,0,186.210.228.40,192.168.1.8,50321,42065,0,1.0,1.0,1.0
0,0,91.140.135.27,192.168.1.8,35272,42065,0,1.0,1.0,1.0
0,0,91.246.115.25,192.168.1.8,45396,42065,0,5.7,1.0,3.35
0,0,91.194.246.69,192.168.1.8,63089,42065,0,1.0,1.0,1.0
0,0,109.252.70.216,192.168.1.8,7548,42065,0,1.0,1.0,1.0
0,0,101.183.44.237,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,1,59.182.183.208,192.168.1.8,52231,42065,0,1.0,1.0,1.0
0,0,197.249.47.3,192.168.1.8,12113,42065,0,1.0,1.0,1.0
0,1,197.249.47.3,192.168.1.8,19849,42065,0,1.0,1.0,1.0
0,0,80.250.211.74,192.168.1.8,31250,42065,0,1.0,1.0,1.0
0,0,176.88.19.238,192.168.1.8,23223,42065,0,1.0,1.0,1.0
0,1,91.140.135.27,192.168.1.8,53135,42065,0,1.0,1.0,1.0
0,0,92.115.3.51,192.168.1.8,6,42065,0,1.0,1.0,1.0
0,1,106.51.154.26,192.168.1.8,31411,42065,0,-999.0,1.0,-499.0
0,0,188.4.123.160,192.168.1.8,17408,42065,0,1.0,1.0,1.0
0,1,110.54.237.113,192.168.1.8,47054,42065,0,4.3,1.0,2.65
0,1,103.253.169.77,192.168.1.8,60670,42065,0,4.3,1.0,2.65
0,0,111.34.34.141,192.168.1.8,23040,42065,0,1.0,1.0,1.0
0,0,36.60.237.150,192.168.1.8,53579,42065,0,1.0,1.0,1.0
0,1,173.239.215.31,192.168.1.8,59309,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,79.107.33.35,42065,8999,1,1.0,1.0,1.0
0,1,165.255.89.162,192.168.1.8,64488,42065,0,5.7,1.0,3.35
0,0,192.168.1.8,5.28.154.60,42065,40500,1,1.0,1.0,1.0
0,0,5.189.188.23,192.168.1.8,51280,42065,0,1.0,1.0,1.0
0,0,222.76.22.153,192.168.1.8,12923,42065,0,1.0,1.0,1.0
0,0,197.249.47.3,192.168.1.8,55679,56664,0,1.0,1.0,1.0
0,0,2001:0:9d38:6abd:10cc:2680:3a06:d0fc,2001:0:4137:9e76:1420:22a7:ce0b:aff7,12113,42065,0,1.0,1.0,1.0
0,1,197.249.47.3,192.168.1.8,56760,42065,0,1.0,1.0,1.0
0,1,2001:0:9d38:6abd:10cc:2680:3a06:d0fc,2001:0:4137:9e76:1420:22a7:ce0b:aff7,56761,42065,0,1.0,1.0,1.0
0,0,151.60.83.156,192.168.1.8,53431,42065,0,1.0,1.0,1.0
0,0,210.2.45.176,192.168.1.8,1025,42065,0,1.0,1.0,1.0
0,0,49.80.50.190,192.168.1.8,10195,42065,0,1.0,1.0,1.0
0,0,213.74.49.146,192.168.1.8,47783,42065,0,1.0,1.0,1.0
0,0,110.190.84.19,192.168.1.8,7114,42065,0,1.0,1.0,1.0
0,0,213.136.79.238,192.168.1.8,51483,42065,0,1.0,1.0,1.0
0,0,97.78.245.18,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,66.31.254.164,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,5.189.183.129,192.168.1.8,51329,42065,0,-999.0,1.0,-499.0
0,0,59.47.41.162,192.168.1.8,15623,42065,0,1.0,1.0,1.0
0,0,149.254.234.195,192.168.1.8,50321,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,218.87.194.206,42065,2438,1,1.0,1.0,1.0
0,0,5.189.183.129,192.168.1.8,46900,42065,0,-999.0,1.0,-499.0
0,0,192.168.1.8,119.152.136.45,42065,15912,1,1.0,5.7,3.35
0,0,192.168.1.8,210.50.219.206,42065,59844,1,1.0,1.0,1.0
0,0,192.168.1.8,103.59.179.197,42065,50321,1,1.0,1.4,1.2
0,1,192.168.1.8,210.50.219.206,59176,59844,1,1.0,1.0,1.0
0,1,192.168.1.8,119.152.136.45,59173,15912,1,1.0,5.7,3.35
0,0,110.155.210.120,192.168.1.8,9218,42065,0,1.0,1.0,1.0
0,0,122.189.61.205,192.168.1.8,53760,42065,0,1.0,1.0,1.0
0,0,182.133.251.19,192.168.1.8,1722,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,106.51.154.26,42065,31482,1,1.0,-999.0,-499.0
0,0,59.40.13.30,192.168.1.8,7983,42065,0,1.0,1.0,1.0
0,1,179.159.56.49,192.168.1.8,40662,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,91.105.157.87,42065,32704,1,1.0,1.0,1.0
0,0,103.59.179.197,192.168.1.8,9541,42065,0,1.4,1.0,1.2
0,0,192.168.1.8,191.255.94.73,42065,35252,1,1.0,1.0,1.0
0,1,91.140.135.27,192.168.1.8,53688,42065,0,1.0,1.0,1.0
0,0,59.4.3.4,192.168.1.8,27913,42065,0,1.0,1.0,1.0
0,0,218.75.14.218,192.168.1.8,64437,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,112.111.204.159,42065,7168,1,1.0,1.0,1.0
0,0,72.89.30.211,192.168.1.8,63058,42065,0,1.0,1.0,1.0
0,0,5.22.134.87,192.168.1.8,57283,42065,0,1.0,1.0,1.0
0,0,58.220.202.62,192.168.1.8,8986,42065,0,1.0,1.0,1.0
0,1,2001:0:9d38:6abd:10cc:2680:3a06:d0fc,2001:0:4137:9e76:1420:22a7:ce0b:aff7,56808,42065,0,1.0,1.0,1.0
0,0,109.184.22.14,192.168.1.8,45661,42065,0,1.0,1.0,1.0
0,0,51.174.203.65,192.168.1.8,44131,42065,0,1.0,1.0,1.0
0,1,197.249.47.3,192.168.1.8,56820,42065,0,1.0,1.0,1.0
0,0,200.83.253.231,192.168.1.8,50321,42065,0,1.0,1.0,1.0
0,0,62.231.29.102,192.168.1.8,7744,42065,0,1.0,1.0,1.0
0,0,93.78.23.126,192.168.1.8,50885,42065,0,1.0,1.0,1.0
0,1,106.51.154.26,192.168.1.8,31613,42065,0,-999.0,1.0,-499.0
0,0,111.119.192.38,192.168.1.8,22878,42065,0,5.7,1.0,3.35
0,0,180.156.8.187,192.168.1.8,7800,42065,0,1.0,1.0,1.0
0,0,85.93.58.200,192.168.1.8,1964,42065,0,5.7,1.0,3.35
0,1,110.54.237.113,192.168.1.8,62908,42065,0,4.3,1.0,2.65
0,0,45.118.157.57,192.168.1.8,27963,42065,0,1.0,1.0,1.0
0,0,194.31.44.73,192.168.1.8,63299,42065,0,1.0,1.0,1.0
0,1,103.253.169.77,192.168.1.8,61444,42065,0,4.3,1.0,2.65
0,1,165.255.89.162,192.168.1.8,64824,42065,0,5.7,1.0,3.35
0,0,185.17.184.243,192.168.1.8,9919,42065,0,1.0,1.0,1.0
0,0,137.59.84.113,192.168.1.8,6156,42065,0,7.1,1.0,4.05
0,0,191.255.94.73,192.168.1.8,35252,42065,0,1.0,1.0,1.0
0,1,91.140.135.27,192.168.1.8,54094,42065,0,1.0,1.0,1.0
0,0,183.82.131.46,192.168.1.8,5885,42065,0,1.0,1.0,1.0
0,0,173.234.159.195,192.168.1.8,54063,42065,0,1.0,1.0,1.0
0,0,157.37.235.242,192.168.1.8,36873,42065,0,1.0,1.0,1.0
0,1,183.82.131.46,192.168.1.8,8683,42065,0,1.0,1.0,1.0
0,0,183.89.27.156,192.168.1.8,1127,42065,0,1.0,1.0,1.0
0,0,171.217.98.88,192.168.1.8,42176,42065,0,1.0,1.0,1.0
0,0,117.140.132.87,192.168.1.8,36898,42065,0,-999.0,1.0,-499.0
0,0,185.31.165.145,192.168.1.8,1027,42065,0,1.0,1.0,1.0
0,0,123.12.192.100,192.168.1.8,1112,42065,0,1.0,1.0,1.0
0,1,173.239.215.31,192.168.1.8,61131,42065,0,1.0,1.0,1.0
0,1,2001:0:9d38:6abd:10cc:2680:3a06:d0fc,2001:0:4137:9e76:1420:22a7:ce0b:aff7,56878,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,79.107.33.35,42065,10292,1,1.0,1.0,1.0
0,1,197.249.47.3,192.168.1.8,56879,42065,0,1.0,1.0,1.0
0,0,49.49.148.248,192.168.1.8,47589,42065,0,1.0,1.0,1.0
0,0,85.26.174.194,192.168.1.8,20243,42065,0,2.9,1.0,1.95
0,0,220.179.220.53,192.168.1.8,35751,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,41.162.162.50,42065,49160,1,1.0,1.0,1.0
0,1,183.82.131.46,192.168.1.8,6445,42065,0,1.0,1.0,1.0
0,0,171.44.179.101,192.168.1.8,21206,42065,0,1.0,1.0,1.0
0,0,86.167.53.248,192.168.1.8,34674,42065,0,1.0,1.0,1.0
0,1,183.82.131.46,192.168.1.8,7323,42065,0,1.0,1.0,1.0
0,0,124.148.199.230,192.168.1.8,12074,42065,0,1.0,1.0,1.0
0,0,83.203.157.151,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,138.59.25.18,192.168.1.8,16681,42065,0,1.0,1.0,1.0
0,0,117.203.219.119,192.168.1.8,14180,42065,0,5.7,1.0,3.35
0,1,91.140.135.27,192.168.1.8,54524,42065,0,1.0,1.0,1.0
0,0,175.131.213.96,192.168.1.8,6881,42065,0,1.0,1.0,1.0
0,0,36.230.206.165,192.168.1.8,11934,42065,0,1.0,1.0,1.0
0,0,183.53.78.156,192.168.1.8,1026,42065,0,1.0,1.0,1.0
0,0,94.216.90.34,192.168.1.8,47966,42065,0,1.0,1.0,1.0
0,0,178.130.41.85,192.168.1.8,21630,42065,0,1.0,1.0,1.0
0,0,112.221.73.141,192.168.1.8,6881,42065,0,1.0,1.0,1.0
0,0,178.69.32.198,192.168.1.8,11609,42065,0,1.0,1.0,1.0
0,1,106.51.154.26,192.168.1.8,30106,42065,0,-999.0,1.0,-499.0
0,0,178.115.129.115,192.168.1.8,3879,42065,0,1.0,1.0,1.0
0,1,196.192.183.14,192.168.1.8,58094,42065,0,1.0,1.0,1.0
0,0,220.173.179.75,192.168.1.8,8626,42065,0,1.0,1.0,1.0
0,0,79.130.54.168,192.168.1.8,37218,42065,0,1.0,1.0,1.0
0,1,79.130.54.168,192.168.1.8,58624,42065,0,1.0,1.0,1.0
0,0,91.140.91.193,192.168.1.8,13569,42065,0,1.4,1.0,1.2
0,0,212.92.114.228,192.168.1.8,61895,42065,0,10.0,1.0,5.5
0,0,106.47.236.241,192.168.1.8,30164,42065,0,1.0,1.0,1.0
0,0,171.90.203.244,192.168.1.8,20586,42065,0,1.0,1.0,1.0
0,1,183.82.131.46,192.168.1.8,8677,42065,0,1.0,1.0,1.0
0,0,192.168.1.8,86.136.35.131,42065,62734,1,1.0,1.0,1.0
0,0,178.70.111.20,192.168.1.8,32680,42065,0,1.0,1.0,1.0
0,0,5.189.187.90,192.168.1.8,6971,42065,0,1.0,1.0,1.0
0,0,31.24.217.131,192.168.1.8,6889,42065,0,1.0,1.0,1.0
0,0,116.212.19.74,192.168.1.8,55251,42065,0,1.0,1.0,1.0
0,1,79.130.54.168,192.168.1.8,58849,42065,0,1.0,1.0,1.0
0,0,77.227.29.89,192.168.1.8,58644,42065,0,1.0,1.0,1.0
0,0,61.239.100.38,192.168.1.8,6881,42065,0,1.0,1.0,1.0
0,1,79.107.33.35,192.168.1.8,12485,42065,0,1.0,1.0,1.0
0,0,111.242.22.223,192.168.1.8,9148,42065,0,5.7,1.0,3.35
0,0,5.141.126.28,192.168.1.8,43510,42065,0,5.7,1.0,3.35
0,0,182.138.188.97,192.168.1.8,7555,42065,0,1.0,1.0,1.0
0,0,161.142.103.59,192.168.1.8,57627,42065,0,1.0,1.0,1.0
0,1,173.239.215.31,192.168.1.8,62403,42065,0,1.0,1.0,1.0
0,1,197.249.47.3,192.168.1.8,56980,42065,0,1.0,1.0,1.0
0,0,14.223.167.218,192.168.1.8,10237,42065,0,1.0,1.0,1.0
0,0,112.148.18.186,192.168.1.8,50028,42065,0,-999.0,1.0,-499.0
0,0,182.64.75.111,192.168.1.8,6881,42065,0,5.7,1.0,3.35
0,1,183.82.131.46,192.168.1.8,6065,42065,0,1.0,1.0,1.0
0,0,129.208.155.224,192.168.1.8,41343,42065,0,1.0,1.0,1.0
0,0,117.14.4.249,192.168.1.8,45717,42065,0,1.0,1.0,1.0
0,1,103.253.169.77,192.168.1.8,62209,42065,0,4.3,1.0,2.65
0,0,106.85.149.28,192.168.1.8,53024,42065,0,1.0,1.0,1.0
0,0,182.128.48.180,192.168.1.8,9770,42065,0,1.0,1.0,1.0
